Genes,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,Run30,Run31,Run32,Run33,Run34,Run35,Run36,Run37,Run38,Run39,Run40,Run41,Run42,Run43,Run44,Run45,Run46,Run47,Run48,Run49,Run50,Run51,Run52,Run53,Run54,Run55,Run56,Run57,Run58,Run59,Run60,Run61,Run62,Run63,Run64,Run65,Run66,Run67,Run68,Run69,Run70,Run71,Run72,Run73,Run74,Run75,Run76,Run77,Run78,Run79,Run80,Run81,Run82,Run83,Run84,Run85,Run86,Run87,Run88,Run89,Run90,Run91,Run92,Run93,Run94,Run95,Run96,Run97,Run98,Run99,Median_p_values
Cox5b,8.773596901865977e-05,8.903815196789584e-08,0.0005601320696342287,3.9363267783241076e-07,9.418866887675737e-06,6.752111755110285e-05,5.699100966271569e-07,9.572851482131439e-05,0.0005440077149426932,1.155941321980252e-06,1.0115703239095336e-06,4.076618417826932e-07,1.4647374904160045e-06,2.1393530906076514e-06,1.2502637810372496e-05,2.3353982113185406e-05,8.464712284376346e-08,6.5505009502605495e-06,2.077415218315711e-08,1.816597538007816e-07,1.087285477933325e-06,0.0003687973531683744,8.096335838120702e-07,6.088064863567254e-06,1.0100983632934522e-06,9.458725325419231e-07,1.6293790509617844e-06,7.19210738993999e-08,4.5659043400986727e-07,2.23741289390115e-05,1.6982667740498033e-06,4.960861139939832e-06,1.1356799499552829e-05,3.192650315941715e-05,6.196733673657146e-06,3.1754291983627833e-06,9.065242593867147e-05,2.6211650223142843e-06,2.3037410860514557e-08,0.0001384402353035389,0.00019626103011374525,1.0252364363186125e-05,2.484555075980084e-06,4.969175265264688e-09,0.000321252781121359,5.080918574184892e-06,3.6255071353083755e-06,9.845054820351577e-08,3.40040849365144e-07,4.512995932229935e-06,6.631507523751918e-05,7.529807067275818e-05,1.703451678988505e-06,6.518045922215855e-06,0.00010551186185320051,8.291620911579396e-08,0.00044784664048104294,7.491839897669371e-05,1.0536031155419848e-05,9.476047785405836e-07,1.5467386611312628e-05,3.647527349532152e-06,3.408880673200049e-06,6.623069019530481e-07,4.432513928624535e-08,7.832666517045036e-08,1.65841431678638e-08,5.799063190237237e-07,3.6829661106085815e-08,3.460526607048911e-07,2.690183514331339e-06,2.9459091909105745e-06,0.0006456139819534296,3.0286253290876876e-07,6.564722076427875e-07,0.0011961455304733797,3.8746721768466396e-05,7.517051080705587e-06,6.252064759231993e-05,3.3720736518492617e-10,0.0002447011725694014,4.386709755083232e-06,8.607097084734222e-05,4.50981268530362e-05,4.917653379531519e-06,2.9838453640491733e-05,2.2975481885594787e-06,3.835027457120598e-07,8.5347340767088e-06,0.00012841177065543683,1.8232511722461308e-05,0.00021643307345195785,2.8005589691866336e-09,7.298770201492167e-08,1.3926821876339794e-05,4.0699158511507276e-07,1.1547973849032661e-07,0.0006749535893542249,3.4649419044212444e-09,1.9143307081285727e-07,3.5171939042542123e-06
Tmem131,1.3468507638217692e-05,1.3868110228114473e-05,3.615641298524734e-07,3.118720798288237e-05,6.333382279498385e-08,1.457875121046496e-08,3.956105800446439e-05,4.843173661935788e-05,1.2032810083320849e-05,4.400027367783217e-07,2.566823217205144e-07,0.00011938875973324793,0.00034855248540866955,2.7649255194519922e-08,1.8041928617355923e-09,7.545810740595614e-06,3.315496193561235e-06,4.40879355616101e-07,9.24466228029764e-07,2.843362187810762e-13,4.761993747431692e-06,1.0262179418620318e-06,5.780364891252941e-08,2.33488447276693e-06,1.1892525629159197e-06,7.810014206212538e-07,6.997133132232808e-07,1.917418743768428e-05,3.3035193361322473e-06,1.6310558195762373e-05,3.045881039386285e-08,7.278594311201387e-08,9.795793700896353e-08,1.92017684779969e-06,7.723043946909257e-08,2.2460821679531835e-08,6.313904430819193e-06,1.4268336453263783e-05,5.091699720010092e-07,4.059654846004511e-08,0.00045008109654903083,1.759444676609603e-05,0.0001399295912154829,2.932812183346149e-07,2.9159202211515506e-06,4.219939966205974e-06,5.876795410202514e-05,1.9797489349707176e-09,1.849715801800438e-07,0.00041451271432302816,3.697548348742841e-07,2.6488555455308925e-06,2.883041903905667e-07,5.168426433402657e-06,4.4501898702844186e-07,4.153260882008059e-07,2.1776516959559876e-05,2.1393175935373647e-06,5.652400876560018e-07,7.735145976558732e-05,1.1083756503284612e-05,1.9640300867003622e-06,2.9549706475545456e-07,9.375238347379054e-06,4.3649476501694725e-08,3.8846003995206585e-08,4.222522290746609e-07,6.364586888190819e-06,7.295636511163144e-05,8.861677923625136e-06,1.4260848928603226e-07,1.0494216405621815e-09,2.638223083441754e-08,0.00011040004476111186,1.1514202358655273e-07,3.1614814881199525e-06,1.64177289310734e-07,1.1735413126267159e-09,6.3278364149150446e-06,8.283193295956668e-09,5.9396161649080394e-08,9.602779236020374e-06,7.594432123754434e-07,1.1786371993045676e-07,8.943612679495514e-09,1.1012328382983179e-06,6.128804686870358e-07,5.644157023788439e-06,5.487227789403759e-09,6.755548012137442e-05,4.4450680672668196e-07,2.3995733482869094e-08,1.9634913274683007e-06,1.5859325837333974e-09,6.715954768179254e-06,3.928864100660637e-08,0.00018422030675910889,2.849540512378666e-06,1.3253489498316321e-07,2.0851426620565888e-07,8.527338243255088e-07
Coa5,2.1451607266377818e-06,1.5447365061818428e-05,1.541977237674405e-07,1.94037467789793e-06,1.0312741404162751e-07,2.48868873285082e-06,2.9043639209154413e-07,2.47204300286503e-07,0.00013769976722823287,3.097915906355498e-07,6.231351406514709e-08,1.6790100766059818e-07,4.873073009241453e-07,8.886748266091741e-08,3.687797519299011e-05,6.157185971191474e-07,1.5296722893149689e-06,1.2551701338175817e-05,0.00021034426614626692,8.128738010800549e-05,8.817301476367671e-06,3.327963775430862e-05,2.6994117576459113e-08,2.5806381137437143e-09,7.345072157881441e-06,6.236707834648507e-07,6.993618162991526e-07,4.9604194889114295e-05,1.2980077162655959e-05,2.7013048012075903e-09,2.7676070865225505e-07,0.0004376922145890101,6.916410084448138e-07,3.1788915616197494e-08,4.162001266331655e-07,1.7775260204306829e-06,2.577686303251117e-08,2.4653118502154506e-07,1.099395280172408e-06,7.930368271223949e-09,6.522779392105833e-08,4.0168986456107675e-09,1.2877729303664832e-06,3.0524790165094135e-07,1.6066315439772493e-05,0.00022330514393971914,8.055752561945773e-06,2.8471097916093135e-07,8.046670291534583e-06,1.8184277909603754e-05,3.969090001229024e-08,8.169825399969406e-06,0.0015908283851407239,2.15511192731123e-06,6.039727229625288e-06,8.06963648179188e-06,1.1979451923016074e-09,8.16050267800955e-06,0.00016983583295147308,2.2521258561087906e-06,4.042925045928495e-06,0.00022477160366618008,6.726339634508144e-06,1.8292255903170957e-07,4.4095273450103805e-07,4.377142222823462e-06,7.3589791320144905e-06,0.00017170630650998307,0.002077402381372975,1.1841590854664264e-07,6.513306676657361e-06,2.0713683124290587e-05,2.4592517513432198e-05,7.678614131468124e-05,1.4726171330340612e-06,6.015414807058688e-06,1.677801245667503e-07,5.234048787094351e-07,0.00018056454179936072,1.917085417871235e-05,2.388479064523102e-07,3.035115756901632e-07,1.7869300395475602e-05,0.00029695242871905886,5.446568402946145e-07,1.9800324143642603e-07,2.396749564397085e-07,3.767468864416732e-09,6.732816246960171e-05,5.832819341696547e-10,1.1149796292613002e-06,1.5743455497456316e-08,8.487618830839874e-07,1.7277770944576512e-06,0.000182308604616736,1.0828233762259845e-06,3.368180104141882e-05,5.097273888806357e-06,2.9885488518294162e-05,2.28885960687815e-05,1.8589503491643063e-06
Unc50,3.6117555633856453e-09,1.7659752671045215e-07,3.702553391996068e-08,2.6371506424102508e-05,2.013928841921207e-07,1.8674252120804254e-07,6.089193488902436e-10,3.6494767293470273e-07,0.00010374040258203956,2.120283988116041e-07,7.361792796224406e-08,1.4656482861531155e-07,3.4086037536804503e-08,2.5155283619518678e-05,1.5303569432653265e-07,3.748138559088002e-07,0.0004766038724169364,6.188315951470432e-07,2.0506097240377475e-09,3.8214763974654845e-07,3.1393551998204304e-06,2.7244179192692537e-05,5.574446383725806e-08,1.9574214538210584e-05,3.4840280447034796e-09,6.634014704544497e-08,2.9332749750997907e-09,2.760853384675014e-07,2.7099590411352122e-09,1.1389098610894844e-05,6.038260271324806e-07,1.230415702179844e-07,4.357300626660559e-08,5.631917044005497e-08,1.4696103929502854e-09,2.4365748627668684e-07,2.618888241248587e-07,1.8277611835267884e-06,2.4632447423468678e-08,4.392705887657428e-06,2.2600002318199154e-08,4.437396237467148e-07,7.648998984935761e-10,3.200587062608778e-08,5.720699593987382e-06,7.853638052154562e-08,2.2368426299804837e-06,1.5179768263028813e-08,3.63265533447264e-06,1.5971781850457596e-06,7.517784378654781e-07,8.222245854116611e-06,1.3016999741216126e-06,1.8111029841916803e-07,3.4893955571367007e-07,2.9432430285267852e-08,6.238190478097461e-06,6.308039978048163e-08,9.069559994618308e-06,1.6779826064712147e-06,3.7636895735183037e-10,3.9639513084229765e-06,4.8888786974837275e-09,3.243372229647557e-07,6.335945599816858e-07,3.8793439988726855e-08,6.26411305943943e-09,1.4010627068709068e-05,1.041459372852366e-08,8.118300612506012e-06,4.5593193816491057e-10,4.171933859505666e-08,1.6111017000055424e-08,7.593350199066054e-08,1.4005979003683553e-05,0.00017138985705168923,4.37249239833476e-06,5.10221462466454e-07,2.1256961037877845e-06,9.971953316382061e-07,3.0935681763927773e-06,3.493923401948254e-07,5.7058334632876047e-08,2.6496970755528134e-06,1.9745670367560137e-09,1.1705340919515062e-06,1.95263248786169e-06,4.618796024073891e-08,8.175829521286092e-08,5.302024360709336e-07,9.351130310575596e-08,1.0022697959801371e-07,5.1562975422119045e-05,2.4816413728537663e-05,2.1543939436440722e-06,3.964414493257984e-06,6.835012775578274e-10,1.2094675674900294e-08,6.95263091066716e-06,3.946545290516289e-08,2.6898708129618003e-07
Txndc9,1.5073285547105287e-06,0.00023496773346265754,2.109775118374435e-05,6.634891013502469e-07,0.00010000492132399938,3.772576547436812e-07,8.65392356406894e-05,5.496532122562743e-07,7.277643118465482e-05,0.00023209210315483495,7.085329580510012e-08,0.0009258438785492796,1.1550757493715334e-05,0.0003698487047661134,3.715017664097266e-06,1.4971570962914477e-05,8.02255346645862e-07,2.487947834141154e-07,3.1501938376289252e-09,4.715105801093356e-08,5.921867856445592e-07,5.078564007526969e-06,4.78985024325745e-06,5.575851914014442e-06,1.584483643911105e-06,2.1794746632379715e-06,5.718157354754717e-06,3.3795935706559368e-06,2.588609371803204e-06,2.5035868492359682e-06,0.0001134331252827319,5.938917211906055e-07,5.965643853143905e-05,9.378427903740038e-06,0.0002100183111138874,4.1993505525941813e-07,6.048219066177912e-06,1.3623525074240098e-05,0.006744672267092546,6.02951817380657e-06,8.405145308148554e-05,4.957268949530311e-06,5.8806764945087225e-05,3.69506350937208e-06,1.0713108671255233e-05,5.628218469834937e-05,0.00016204026831478612,2.7865102146629955e-06,9.531419172614261e-08,6.746775216381258e-10,1.7206999336571213e-06,1.7348394487172695e-05,9.637687905714586e-06,1.0074212269523083e-06,3.0314219827024796e-07,5.6874241493536056e-05,2.3094432441952174e-05,1.4217999148730892e-05,1.949559990392027e-05,1.6648459185708117e-06,1.3075848883380259e-06,1.713030202351197e-05,9.684803246225951e-06,8.123866853449602e-07,1.0835288295067037e-07,4.390173326477019e-06,6.509939153191379e-05,0.00023983663754040602,1.8531493584134166e-05,1.0703646305775527e-05,2.5153939397145826e-06,4.2430900298546405e-05,0.0001166849781524746,4.7239365289354625e-05,8.20575917113552e-06,0.0006331615200725908,1.154909749292974e-06,0.0001293366553056018,0.004867062521306962,1.3934639668943216e-08,4.674978186791247e-05,4.1187243328522225e-05,7.68861430004033e-06,6.259244432196811e-06,0.00014421436603462176,8.061244438569605e-08,5.192312033122803e-08,0.00033663701177218385,2.879965478249067e-07,1.3217145362212846e-05,7.640065017410912e-08,1.0818119984153142e-05,2.2883647668413166e-06,8.930287103420117e-06,4.821603875755923e-07,6.144412003779438e-07,7.519056036254639e-06,1.6663774731351472e-06,2.4112581154523557e-06,5.51619218556874e-06,6.153731749187362e-06
Rev1,4.953186121354413e-10,5.56401622493963e-05,2.074626134979974e-08,7.191802677651601e-07,7.356841176739509e-06,8.322583650695195e-07,1.0547898880371038e-05,5.206292370272556e-07,1.0165165291712617e-05,2.1210739130503567e-07,1.2556839737443373e-07,1.1287307875966514e-07,1.6001127707587057e-05,2.2132212700475513e-05,2.1422756142466438e-06,8.206176348757972e-05,3.47871571562203e-05,6.707997613920825e-08,1.243953040202777e-06,4.044102921764132e-07,8.495106120455126e-07,1.598344594607634e-08,2.21392507888092e-08,4.078539755251627e-08,3.875696683613872e-06,2.7337599145684362e-06,1.0334217014749326e-07,1.2091649684216753e-09,1.425120750554589e-05,1.6279424772089e-05,1.2144214542909176e-07,0.0005120418115956058,4.843730221376103e-07,9.214941075890552e-07,2.0227165860896383e-07,2.781947652882383e-10,2.1301979734500766e-06,3.3856979436385056e-09,3.010613881586961e-07,0.0003165717309481986,1.25161907624635e-07,1.3810492463197006e-08,1.0195878786521454e-09,7.108762545767978e-08,7.75603212023033e-11,2.180979881327302e-08,1.1016769914860633e-06,3.9598475889731847e-07,1.671676187503772e-07,4.245422497671677e-07,5.366955376343563e-06,3.0016523762444624e-08,3.637805543116228e-06,2.119132706540635e-05,3.45809119745779e-08,9.208221688339638e-08,7.168411796618343e-08,2.0363519221612382e-05,1.7179060827072765e-05,3.934179427485877e-09,1.0767484718185118e-06,1.1782619400607476e-07,8.472952215573666e-08,3.980063072459982e-07,1.19444338933704e-05,1.6499755354511073e-07,2.6534143756054993e-07,1.660613692183228e-05,1.597810297124861e-09,2.1366555043258504e-06,4.316210373411376e-06,5.4343847489021635e-08,1.3203609541742635e-10,1.871948947360963e-08,1.7622271076562966e-05,9.273263177889963e-08,1.826077517242555e-05,4.051513687367524e-07,5.821034204537168e-06,1.5374228599105648e-08,4.737705598119009e-07,1.3148657015091164e-07,2.2985014970829366e-07,9.740466841197522e-09,8.334044306958661e-07,1.2591647448840824e-08,5.207416600019304e-05,5.435006704866397e-09,4.47608277786271e-05,1.214282677888839e-06,2.882466507689531e-07,5.608825311956577e-07,1.1718985335913984e-06,6.853123707336952e-09,6.62229921046552e-08,2.324798995882823e-09,5.42953509592003e-05,2.743751304518284e-08,2.2113728558750444e-10,1.0825854801016167e-06,3.969955330716583e-07
Map4k4,1.9505522973624862e-05,3.14881810358996e-06,1.8325389252503938e-06,9.879440231984543e-07,1.6152389486266905e-09,2.9194845601562895e-07,1.5679925757546034e-06,3.615751380456019e-08,2.628685661702142e-05,3.618127329267556e-07,9.955676735978844e-08,4.159004479387635e-07,1.2775960106909919e-06,2.7010867069165135e-06,3.267420486379531e-06,8.152084225188065e-07,2.002053112848028e-07,2.1967468981857246e-09,9.515025930373499e-08,4.457646225295583e-06,3.4939745539110367e-07,2.094763726986889e-06,5.126619537137338e-07,7.746008086981132e-08,7.995204315540345e-09,3.691105116874001e-08,2.572803864155052e-07,2.1454294372330053e-08,0.0005758492893952442,7.19079876529095e-07,1.7431628539297092e-07,3.62802085323617e-05,1.3439326585534988e-06,3.4144552539786937e-07,1.4238711725500822e-05,7.442242310662252e-07,7.962053995749578e-08,1.7322876075342906e-07,4.089044268349502e-09,2.6294708100915918e-09,5.100430548005335e-07,8.667778688204122e-07,2.654653724458752e-08,9.27122015151722e-09,3.1777392228062066e-05,4.588713735738973e-05,6.805690987123773e-07,6.929070408365746e-05,2.341622009843782e-09,3.0763089027012645e-06,2.2364962420681597e-07,3.4766811500931e-06,2.653173990728321e-06,2.2839345235002725e-05,5.169497405084603e-05,1.2608053774407023e-05,0.0002068156303696575,1.480023810814005e-06,1.2030851788375475e-05,1.7757359593662543e-07,1.587465366705668e-08,3.316248009029065e-05,3.1413357348741586e-08,3.944255610220362e-05,1.1711359518365931e-05,4.0636892161123375e-07,3.649520490541154e-06,4.232002811110971e-09,4.987167069359406e-06,1.8013547662404535e-09,5.847878189329033e-06,2.237708717972007e-06,7.466332443582849e-08,2.0903246012097189e-07,4.196960390152762e-06,3.05537577171468e-07,5.2753222342894204e-08,9.498068290258435e-06,3.186703396281827e-06,1.2669375950994462e-05,6.853684051183143e-06,3.235391204694496e-06,1.4622898760080593e-07,0.0005349918959281674,5.563415285241461e-06,0.0001275000071493713,4.008270607832148e-08,2.2461574876065242e-08,0.00020835733287034543,1.6027154735491585e-07,1.7344878864894703e-08,6.626290119778301e-05,2.831580472721133e-08,2.028598805953132e-05,1.2382680842984621e-06,2.9672871213140716e-05,2.3159786545020786e-06,3.4480795248866676e-06,9.464278979029111e-08,1.0019282729826603e-07,9.273609460094332e-07
Fhl2,2.001243919541502e-06,1.3172666688926676e-06,2.081239037511872e-09,6.5034082232898846e-09,5.942661381875012e-07,8.278233477446356e-09,5.607337176678719e-06,4.2656256137970396e-07,7.550570647949786e-06,1.0630906424969124e-07,1.3109747636227063e-06,2.5585649031789364e-08,1.481073701951564e-08,1.287310434373543e-07,2.0219775678987368e-05,1.3620191091259642e-05,1.7810091155009302e-09,2.0471552012479855e-06,2.8960103986994824e-08,2.386420735400523e-06,2.451934273326777e-07,5.211223619113798e-08,5.019908310613477e-07,1.8342980304762234e-08,1.7989726099114313e-08,2.2112744532874902e-07,1.1885225637329238e-09,3.119400529013856e-07,3.4544874186557234e-06,1.448534073276816e-06,1.604661057154028e-07,8.609924782768777e-09,2.2556292156940866e-06,3.97007230392438e-05,2.0231762031264604e-08,1.9295228288368308e-09,1.1752127863617637e-09,1.1390305086150802e-07,9.312020889830421e-08,8.149864267659084e-09,9.809733988878472e-09,4.3313789828808924e-11,2.5837933659165716e-08,5.890694981870849e-07,2.2320046932438302e-08,7.423065999968138e-08,1.16040607165399e-06,1.0481682731291517e-05,0.0001048638676386264,4.9398139811624314e-08,2.4019026720741534e-07,1.5160352032818287e-09,8.126822500421205e-06,5.870818157601147e-08,4.979559581177612e-07,3.8367320403831e-06,3.2034288080453565e-08,4.613217062795214e-07,1.1584432765277994e-11,6.594403258409969e-06,3.15443062825666e-10,5.217708001030061e-05,1.1755604592320166e-05,3.6920486210533505e-08,3.577483550129889e-08,1.2742005010977508e-07,1.5739803534742988e-08,3.0974332298310397e-07,1.4824300335160745e-07,1.970166290672132e-06,2.7037830231538824e-06,5.294638607179845e-07,5.143857806676497e-08,6.680525780548147e-08,1.0848934766591954e-07,2.558163066030122e-06,3.255484747740025e-07,7.809225749346771e-07,1.9842065767054674e-08,3.013129449044357e-07,7.446216013117327e-10,1.2436978265954444e-10,1.9119391183192662e-08,3.5812546333073063e-07,8.948416700283193e-08,3.9278490320995265e-08,8.830710195858224e-09,5.004833798659083e-06,7.024204186042585e-07,2.5137077872011304e-08,1.3163557298024685e-06,6.994706251310441e-09,1.2133325288380183e-07,4.0446477928076206e-08,3.4388870882897123e-06,1.998806986971947e-08,6.625563625648332e-08,1.1457811256034909e-07,2.4932792342961584e-08,3.108843047156534e-08,1.1424058171092856e-07
1500015O10Rik,3.950272121251674e-06,0.0005363792862657749,1.8425547203896174e-06,2.0919298054227324e-06,1.9999949617536858e-07,6.450480368256424e-06,2.7517545769367935e-06,1.4595215189161602e-06,3.898673255750126e-08,2.703391267015293e-09,5.507549079308607e-09,5.6031862806959816e-08,2.415874054101423e-07,3.0025392900660554e-08,4.1104823143994103e-07,8.940753749945908e-05,2.8713172459136946e-06,0.00013372938552325735,7.791947730534749e-05,4.665217104375208e-07,6.589178000555976e-10,9.713892182509028e-08,5.427571344231855e-05,7.148251304068848e-07,3.5189740215249396e-06,1.1523351201094674e-07,3.31273003817982e-08,1.3452741010120597e-06,1.6768168582917604e-05,4.321244571023767e-07,6.329476844911148e-07,8.613457133647491e-06,1.5896855618757965e-05,1.0843563494152109e-05,3.931572005124534e-06,1.737546504804206e-06,3.747815391597415e-09,3.188773034488636e-05,3.3889679444399005e-06,2.6838263029008077e-11,7.046290769631878e-06,2.3338116284845816e-05,9.652608305942175e-06,2.51072570208138e-07,3.4235536200117124e-06,4.23310154217736e-05,0.00017769221918866626,7.571493199299416e-07,2.078201816365378e-08,1.8603946257415819e-06,1.1059174322000828e-07,1.6274426321652584e-06,2.2740872322339626e-05,8.750737316335281e-06,1.0631729865339644e-06,1.7772261527245774e-05,1.457494097102985e-09,2.0647696721038823e-09,1.7394973511902565e-09,1.0805757906014755e-06,9.909440685197344e-07,2.7025451027433293e-06,1.366035170397126e-06,1.6845673806219907e-06,1.6093989500112817e-07,3.828217946475911e-07,1.3096790366972969e-07,2.3750370115246745e-06,3.508720413845642e-06,7.147925888915092e-07,1.1312636334039797e-07,1.0111946792217864e-08,1.7453800083990492e-07,2.2550149361243245e-07,6.856190552116294e-07,4.183563480313317e-05,1.3254946567537325e-05,4.785317264554287e-07,2.898839311623749e-06,1.0408985509059985e-08,2.1489251858804768e-05,3.038686077350409e-07,4.408357003090966e-05,7.874072371497079e-08,2.4116797507930108e-05,4.430754287217897e-06,7.711846058957913e-07,2.5769883848086673e-06,2.583033803320349e-05,8.58905786562315e-13,4.0679207488278045e-08,3.7631280130171e-08,4.969532919412773e-07,4.844145653095792e-05,6.366688980960636e-05,2.0917229950327687e-07,2.4848721355200133e-08,3.3441427043836803e-06,9.667714723684808e-07,8.389037480735497e-06,1.3556546357045928e-06
Col5a2,5.171935871235604e-07,8.315021228752018e-05,2.3152223653493716e-05,0.00011008528547062651,2.1604508491561054e-06,0.0003864257444193876,6.831684360897883e-05,0.0002046671506451737,1.5410757210590169e-06,0.001102067405907545,1.1907045293202802e-06,7.812682142950308e-07,8.51798333672583e-06,7.1019352699903675e-06,0.001419778663120377,2.467970098386655e-07,2.876614488922163e-05,9.600051432415444e-07,4.7098992365972e-06,0.00019549647156710993,2.58737522901654e-06,2.547826409042405e-06,1.0612846431504598e-05,3.36296355254325e-07,5.695480733864171e-07,2.0915632003291713e-05,9.6192147622277e-07,0.00011697448283963841,2.9932589639956823e-09,0.0002826882313185647,3.798128976351653e-06,1.1870415961654625e-05,8.188150612158553e-08,3.223147976706014e-05,7.51933110308608e-07,4.2836722866869565e-08,2.1866891082226206e-06,1.4722769679633212e-05,7.004118845959716e-08,5.950559824150835e-06,1.722449860247282e-05,1.1868539712982825e-06,2.712809932995884e-06,3.138893594615868e-08,0.001571933391513745,2.696025380018936e-06,6.259899202424384e-07,0.00013925675726197953,0.0023163439084258183,0.00018314370292519286,1.8497499763410397e-07,7.143261089810254e-08,2.821672761679165e-06,4.1051862119151036e-05,1.6524973314892956e-05,4.031536652573077e-08,1.1913501279433128e-06,4.1094377319405056e-07,2.188089186625491e-06,1.8095772112037245e-05,2.348253399004957e-05,9.175430200865609e-06,0.00010272861838580904,8.106909885062683e-05,6.689205855050048e-05,7.597892749330609e-05,4.388095691276518e-07,1.4827589578482363e-06,2.748218927263095e-05,1.6286525766504457e-05,9.194734409453431e-05,3.453391558363099e-06,3.02372642635263e-05,0.00011406716343079595,3.1480225310570852e-06,1.621531291197852e-06,3.8141484264522946e-06,1.7974695232266383e-08,2.2708020980071128e-05,2.5790182892741552e-05,4.415541432053248e-06,4.0299150292279177e-07,1.0263542196164674e-05,0.0005196025917492567,1.1529871024055522e-05,4.300569102501052e-07,4.822639974856796e-07,7.157090555783004e-09,5.396318602197489e-07,0.00015575951630993241,8.856364536873981e-05,3.4447138972806445e-05,0.0001511484967983384,6.537068138140963e-05,4.1625959055063144e-05,1.0923700387769577e-08,8.792073216345731e-07,4.295705923215508e-05,0.00017805462058113745,2.099902227497022e-06,7.809959303358098e-06
